OBJECTID_1,PROVINCE,CITY,COUNTY,AET,PM2.5,ppt,tem,wind,NOX,SO2,fertilzier,manure
2281,吉林省,延边朝鲜族自治州,龙井市,0.0,37.431251,3.223899,-8.780503,1.891195,19.97871167,8.318387441,4619.730137,1327.106246
2282,吉林省,延边朝鲜族自治州,图们市,0.0,48.358334,2.588312,-8.946753,1.966234,76.21983993,46.51266105,2072.792123,497.259834
2283,吉林省,延边朝鲜族自治州,汪清县,0.0,28.788,3.038188,-10.905151,2.751332,40.47754293,21.87084406,7223.539493,1468.745426
2284,吉林省,延边朝鲜族自治州,延吉市,0.0,33.544827,3.101136,-9.452273,2.160227,39.69394475,16.39225468,2702.169989,1144.311344
2285,吉林省,延边朝鲜族自治州,珲春市,0.0,28.623529,3.829141,-9.705215,3.225767,9.462810495,5.455408863,4651.059105,1125.959798
2286,江苏省,扬州市,宝应县,17.7,33.152632,35.462963,4.376543,2.124691,29.13601733,11.56789327,21721.33329,9073.15599
2287,江苏省,扬州市,高邮市,23.373333,25.983333,40.521905,4.721905,2.197143,5.128680767,3.005095295,28470.90014,9694.674735
2288,江苏省,扬州市,广陵区,28.625,32.907143,54.125,4.975,2.45,14.77627177,7.727974299,5574.886652,1291.392422
2289,江苏省,扬州市,江都区,26.217333,26.613333,48.804,4.862667,2.238667,4.194402839,2.348299808,43687.78822,7617.379012
2290,江苏省,扬州市,仪征市,27.810417,30.473334,41.75625,5.041667,2.45,10.51105739,5.914920229,7240.444429,3728.213084
2291,广东省,阳江市,阳春市,66.331863,31.142106,84.153431,17.902451,2.648529,12.73723435,5.105050716,24944.4305,22145.46473
2292,山西省,阳泉市,阳泉市区,0.0,29.741667,0.8,0.9,2.0,25.43287143,9.606045342,0.0,0.0
2293,山西省,阳泉市,阳泉郊区,0.0,34.678571,0.797297,0.183784,2.121622,55.52942144,16.01297266,354.0,895.887955
2294,山西省,阳泉市,平定县,0.0,30.159091,1.352439,0.315854,2.064634,33.20070667,23.96907969,1712.999999,2326.950632
2295,山西省,阳泉市,盂县,0.0,41.141667,0.658784,-0.777027,2.460135,57.02914228,30.52847893,4181.999997,1348.017478
2296,黑龙江省,伊春市,嘉荫县,0.0,45.075,9.327044,-16.579455,2.028302,29.10408523,24.66036683,3007.862892,174.061793
2297,黑龙江省,伊春市,铁力市,0.0,33.916667,6.789016,-14.986041,3.20389,63.58665033,40.20653053,5135.717929,9313.609345
2298,新疆维吾尔自治区,伊犁哈萨克自治州,察布查尔锡伯自治县,0.0,42.016666,13.90692,-6.748097,1.012111,129.8040216,76.93503682,11149.88869,8587.146041
2299,新疆维吾尔自治区,伊犁哈萨克自治州,巩留县,0.0,43.983333,6.498062,-9.717442,0.997287,49.55334877,34.96696525,8434.256697,15348.94478
2300,新疆维吾尔自治区,伊犁哈萨克自治州,霍城县,0.0,32.738462,19.403652,-8.326966,1.398876,120.2219049,53.05337007,4475.316008,13759.82101
2301,新疆维吾尔自治区,伊犁哈萨克自治州,奎屯市,0.0,29.578947,5.927273,-18.568831,0.676623,110.9944768,64.22404106,4539.598766,800.018437
2302,新疆维吾尔自治区,伊犁哈萨克自治州,尼勒克县,0.0,23.502703,6.637842,-14.311246,1.416413,98.04115404,42.62590856,6840.375337,25344.37665
2303,新疆维吾尔自治区,伊犁哈萨克自治州,特克斯县,0.0,30.12,5.830368,-10.739265,1.062476,139.672606,90.10049676,1721.668846,16034.21021
2304,新疆维吾尔自治区,伊犁哈萨克自治州,新源县,0.0,25.72963,4.037552,-12.256432,1.113071,45.56148094,16.518215,8033.212294,26121.1017
2305,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁市,0.0,30.085714,18.751163,-6.827907,1.046512,50.94093509,9.316450878,2656.136322,6986.785838
2306,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁县,0.0,37.91875,13.896875,-8.753125,0.937153,43.66117574,14.9827373,15744.43231,26927.49498
2307,新疆维吾尔自治区,伊犁哈萨克自治州,昭苏县,0.0,31.678788,7.832519,-12.061221,1.289313,35.12026441,11.57094865,4964.792559,13502.92137
2308,四川省,宜宾市,长宁县,24.385714,41.150001,21.983673,9.087755,1.283673,98.09740177,30.02706036,2779.934503,9845.304826
2309,四川省,宜宾市,翠屏区,23.171875,36.400002,20.670312,9.445313,1.182812,359.4985653,77.9680275,4295.318612,9023.93274
2310,四川省,宜宾市,高县,20.991176,32.845833,17.702941,9.117647,1.269118,17.35649938,13.36496264,5824.243889,8791.603022
2311,四川省,宜宾市,江安县,27.380392,35.457895,26.352941,9.162745,1.296078,28.53175988,20.92198249,2541.982536,10093.86381
2312,四川省,宜宾市,南溪区,26.114286,29.40625,24.897143,9.3,1.237143,9.438866084,7.541048971,4122.376152,8475.001475
2313,四川省,宜宾市,屏山县,17.814474,30.307143,12.464474,8.271053,1.075,13.40689877,8.900951119,2856.031436,5046.872117
2314,四川省,宜宾市,兴文县,23.718919,29.725,20.462162,8.013514,1.395946,10.30088357,8.542157258,1811.798966,10664.77114
2315,四川省,宜宾市,宜宾县,20.005063,38.618182,16.888608,9.248734,1.094937,88.61692928,51.26464983,10674.83664,19816.83449
2316,四川省,宜宾市,珙县,21.216949,35.40625,17.176271,8.045763,1.357627,32.95330018,16.63029994,3329.047489,8267.664942
2317,四川省,宜宾市,筠连县,20.507576,31.272727,15.748485,8.107576,1.427273,15.58204621,14.49972618,2711.00174,10763.37553
2318,湖北省,宜昌市,宜昌市区,24.778788,35.288,43.946753,5.47013,2.021212,53.09162073,35.07630797,33885.4444,17783.81069
2319,湖北省,宜昌市,长阳土家族自治县,20.694624,31.55625,45.712366,4.541935,2.106452,14.97663219,8.792480527,16681.03365,12734.64364
2320,湖北省,宜昌市,当阳市,31.9,32.211111,43.62437,6.415966,2.263866,18.895741,17.77817534,37105.04657,18360.41381
2321,湖北省,宜昌市,五峰土家族自治县,12.613178,24.985507,47.447287,3.293798,2.205426,7.106962649,4.336987825,12386.43347,5456.461679
2322,湖北省,宜昌市,兴山县,10.051613,29.35,44.212097,3.655645,2.014516,62.83238247,27.61731048,2796.779415,5376.036475
2323,湖北省,宜昌市,宜都市,32.432877,28.178572,43.456164,6.382192,2.050685,26.58152674,11.93321403,8770.212291,15194.68604
2324,湖北省,宜昌市,远安县,26.951087,31.252632,41.0,5.731522,1.969565,15.81300451,13.00247559,4566.266126,4757.488765
2325,湖北省,宜昌市,枝江市,33.772368,25.192157,45.332895,6.811842,2.321053,14.71863423,9.290570186,29184.41821,16314.09153
2326,湖北省,宜昌市,秭归县,21.2,30.591667,44.858537,4.877236,1.998374,23.26263053,12.48140968,16038.50983,9315.108552
2327,江西省,宜春市,丰城市,36.825503,31.428572,98.87651,8.489262,2.173826,34.82149193,21.89114449,22898.72338,21827.16426
2328,江西省,宜春市,奉新县,35.5,28.038961,87.8375,7.329545,2.093182,26.72400305,12.42487875,7322.069598,2845.002533
2329,江西省,宜春市,高安市,35.834615,31.117647,91.983077,8.089231,2.037692,23.99473002,10.76018492,11782.94253,32157.40305
2330,江西省,宜春市,靖安县,34.875,34.283333,84.505556,6.840278,2.025,105.444977,63.6904794,809.187156,1414.847382
2331,江西省,宜春市,上高县,34.962319,28.4,89.705797,8.082609,1.972464,24.54483774,8.799301862,8751.076601,14961.19218
2332,江西省,宜春市,铜鼓县,33.634884,28.365,87.047674,6.744186,2.168605,11.99263592,7.375324551,737.17984,1690.981342
2333,江西省,宜春市,万载县,33.748315,26.228571,87.331461,7.534831,2.030337,17.69017054,17.27884537,3555.012986,8014.272576
2334,江西省,宜春市,宜丰县,34.980392,27.453125,87.054902,7.723529,1.959804,17.67910216,15.92862654,5113.314889,6568.25548
2335,江西省,宜春市,袁州区,33.000752,26.891666,89.131579,7.73609,2.058647,19.71374824,16.49273754,7018.524955,17887.57174
2336,江西省,宜春市,樟树市,36.048485,26.88,97.271212,8.433333,2.133333,20.37160342,15.12182829,14212.89098,19830.08906
2337,湖南省,益阳市,安化县,30.169615,28.508334,61.964615,6.371923,2.154615,21.46517828,19.56714811,16070.49589,15069.99154
2338,湖南省,益阳市,赫山区,29.689855,29.792857,82.669565,6.811594,2.202899,44.35223803,42.12627717,16737.20618,12716.09469
2339,湖南省,益阳市,南县,31.75,1.501418,72.341892,6.610811,2.355405,6.871627964,3.809508679,22254.92829,10636.82195
2340,湖南省,益阳市,桃江县,30.55283,1.531304,71.711321,6.742453,2.262264,1.938540314,0.436056302,18002.91398,11900.58002
2341,湖南省,益阳市,资阳区,30.177778,3.537281,80.211111,6.840741,2.207407,7.736365032,4.890967019,12587.62912,8964.957761
2342,湖南省,益阳市,沅江市,30.686726,1.337584,80.023894,6.667257,2.261062,7.504821095,3.903699368,26180.53236,11349.49796
2343,宁夏回族自治区,银川市,贺兰县,0.0,1.17193,6.795833,-3.086111,2.233333,0.609153354,0.119316872,13530.00371,6981.644514
2344,宁夏回族自治区,银川市,银川市区,0.0,2.53657,7.05283,-2.75566,2.187736,2.738431085,1.705587965,17041.96655,9427.557464
2345,宁夏回族自治区,银川市,灵武市,0.0,20.6,6.859346,-1.985514,2.161682,48.67416093,31.2287509,9055.252563,9162.05498
2346,宁夏回族自治区,银川市,永宁县,0.0,21.533333,7.3625,-2.3625,2.160714,15.16421069,9.550639727,13877.91868,4725.806555
2347,江西省,鹰潭市,贵溪市,38.130827,22.3,103.303759,9.378947,2.027068,25.19399354,23.90793292,6589.047221,6579.88888
2348,江西省,鹰潭市,余江县,37.737736,20.62,101.260377,9.332075,2.113208,24.13645489,22.0575371,5244.821535,16229.06789
2349,江西省,鹰潭市,月湖区,39.457143,21.7125,106.571429,9.885714,2.2,27.36245616,28.7333946,352.64791,2000.140104
2350,辽宁省,营口市,大石桥市,0.0,22.014286,4.130208,-5.246875,2.397917,17.16979888,18.43946147,15375.23004,19220.64566
2351,辽宁省,营口市,盖州市,0.0,22.878947,4.622105,-5.577895,2.933158,9.997900713,5.522815769,17637.65701,13628.61995
2352,辽宁省,营口市,老边区,0.0,19.638462,3.733333,-4.33,2.973333,21.01689052,12.68133372,1619.01357,3796.506619
2353,辽宁省,营口市,营口市区,0.0,23.876,4.233333,-3.9,3.166667,15.77087572,8.394935142,0.0,0.0
2354,辽宁省,营口市,鲅鱼圈区,0.0,43.893333,4.1,-4.7,3.75,39.17202478,29.94182919,0.317,1190.358069
2355,湖南省,永州市,道县,33.9,44.22,73.296032,9.369048,1.962698,79.45690454,44.69857734,15243.10942,18620.84226
2356,湖南省,永州市,东安县,28.34386,33.65,64.764912,7.608772,1.850877,27.24725359,15.08530099,14234.7847,13251.81178
2357,湖南省,永州市,江华瑶族自治县,36.67439,31.481081,85.851829,9.848171,1.978659,19.90180742,12.10691961,8701.084191,10971.65926
2358,湖南省,永州市,江永县,35.848235,44.453334,69.121176,9.807059,1.932941,77.07097232,51.86209155,7081.779722,12898.6289
2359,湖南省,永州市,蓝山县,34.086316,38.5,81.267368,9.196842,2.032632,139.7549931,55.85021354,5881.346972,9493.395259
2360,湖南省,永州市,冷水滩区,28.025,37.910714,69.429688,8.039063,1.78125,53.36443606,29.24222381,11830.87795,15902.7354
2361,湖南省,永州市,零陵区,28.581188,38.1,71.479208,8.052475,1.828713,55.63307466,25.62915255,14683.22326,15372.87517
2362,湖南省,永州市,宁远县,32.079528,39.366666,74.990551,8.823622,2.003937,49.13643165,25.39273182,10077.40285,15228.21356
2363,湖南省,永州市,祁阳县,28.370896,27.204762,74.556716,7.990299,1.880597,16.15919415,6.092511003,21581.4686,17341.90179
2364,湖南省,永州市,双牌县,29.614286,28.207143,72.193407,7.750549,2.015385,19.79734378,5.060248581,3209.429179,6897.518067
2365,湖南省,永州市,新田县,30.752941,26.622222,73.621569,8.856863,1.945098,102.2127859,25.25041744,6203.891682,9887.635143
2366,陕西省,榆林市,定边县,0.0,27.055555,10.595037,-1.904218,2.451861,55.54636534,11.17142308,18745.01368,4229.359775
2367,陕西省,榆林市,府谷县,0.0,28.483333,3.234737,-2.975263,1.944211,103.0845669,36.15296023,3779.567932,1100.921754
2368,陕西省,榆林市,横山区,0.0,56.200001,5.861847,-1.263855,2.353815,251.8914439,81.07240402,6704.077102,3962.855784
2369,陕西省,榆林市,佳县,0.0,57.061538,6.898347,-1.766942,2.21405,57.25451885,32.77739091,1730.384803,913.972936
2370,陕西省,榆林市,靖边县,0.0,46.73,10.493127,-1.7189,2.504124,75.74536444,38.5736417,9160.796261,6121.148258
2371,陕西省,榆林市,米脂县,0.0,53.541667,7.683582,-1.646269,2.19403,64.47057666,40.02536339,2869.732816,1383.935817
2372,陕西省,榆林市,清涧县,0.0,50.908333,7.312037,-0.559259,2.006481,38.65472687,23.94547129,2918.483759,1031.491457
2373,陕西省,榆林市,神木市,0.0,43.861539,4.65902,-3.534744,2.189755,36.27482598,18.97644276,4299.943239,4383.792053
2374,陕西省,榆林市,绥德县,0.0,60.657143,8.06789,-1.277064,2.093578,223.7353103,69.97620761,8121.688958,1052.110198
2375,陕西省,榆林市,吴堡县,0.0,52.338461,8.02,-1.196,1.952,59.64575952,28.31815545,496.821463,233.014771
2376,陕西省,榆林市,榆阳区,0.0,55.061538,6.457284,-2.854321,2.31037,116.4488836,47.39518586,12543.78344,10927.30253
2377,陕西省,榆林市,子洲县,0.0,40.782353,6.981513,-0.87563,2.171429,40.04071449,23.91898682,7981.461511,1701.714169
2378,广西壮族自治区,玉林市,北流市,59.5856,50.477778,65.7224,16.7952,1.696,84.95194473,48.62598381,16641.35437,20723.25403
2379,广西壮族自治区,玉林市,博白县,53.756186,43.075,50.859278,16.174227,2.219588,27.93774013,14.72554224,19082.82386,44616.33879
2380,广西壮族自治区,玉林市,陆川县,58.423377,60.642858,61.432468,16.78961,1.745455,77.19747923,30.74789806,7347.694942,23873.82421
2381,广西壮族自治区,玉林市,容县,58.690435,50.6,66.852174,16.46,1.708696,72.8987404,25.77374993,12874.78918,20242.70665
2382,广西壮族自治区,玉林市,兴业县,56.058974,58.0,60.833333,15.787179,1.579487,448.8166564,88.28603566,6956.978691,42225.5749
2383,广西壮族自治区,玉林市,玉州区,57.640625,61.84,63.321875,16.282813,1.64375,120.9131159,42.57912927,2385.196836,6803.201652
2384,青海省,玉树藏族自治州,称多县,0.0,58.966667,2.910417,-7.032108,2.562745,81.99267987,30.83899503,8.649173,4369.697746
2385,青海省,玉树藏族自治州,囊谦县,0.0,60.457142,1.298338,-1.071148,2.545166,81.26554267,25.48009417,52.856067,6763.142606
2386,青海省,玉树藏族自治州,曲麻莱县,0.0,59.169231,1.172176,-7.521498,2.718223,141.998829,44.78262462,0.0,4470.84144
2387,青海省,玉树藏族自治州,玉树市,0.0,24.0,2.034035,-3.423275,2.635789,297.8651365,63.02493779,22.343693,9627.523863
2388,青海省,玉树藏族自治州,杂多县,0.0,21.851724,0.906909,-5.860363,3.242209,25.28949002,5.916258472,0.0,5752.74816
2389,青海省,玉树藏族自治州,治多县,0.0,26.175,0.421126,-8.386512,3.46962,42.08365497,12.7797494,0.0,4721.477028
2390,云南省,玉溪市,澄江县,33.263158,25.0,20.852632,13.892105,1.547368,43.41066282,8.529839951,3232.176753,2328.710961
2391,云南省,玉溪市,峨山彝族自治县,40.155,23.62,23.429,15.587,1.591,306.2193074,141.6471237,4721.965783,4388.944295
2392,云南省,玉溪市,红塔区,38.128,24.6375,23.412,14.318,1.786,54.06671454,9.858658681,4476.85306,8269.230483
2393,云南省,玉溪市,华宁县,33.572581,24.2125,21.125806,14.585484,1.558065,45.28862604,13.69164751,8005.14817,6288.655816
2394,云南省,玉溪市,江川区,35.7725,24.0,21.9125,14.0725,1.7575,93.41768101,36.93336054,3886.625976,4359.046937
2395,云南省,玉溪市,通海县,36.465714,18.0,22.12,14.062857,1.828571,67.40373097,45.7509092,3468.377247,7504.343255
2396,云南省,玉溪市,新平彝族傣族自治县,47.596396,25.9625,33.340991,17.823874,1.458559,131.0824593,19.64040194,9137.686766,7941.00647
2397,云南省,玉溪市,易门县,37.2475,22.6,19.29125,15.42,1.3625,43.99194324,23.96862523,4557.367296,6906.809037
2398,云南省,玉溪市,元江哈尼族彝族傣族自治县,46.489928,22.791667,29.629496,18.223741,1.474101,50.3469516,9.545259738,9289.09908,3615.38877
2399,湖南省,岳阳市,华容县,32.375824,24.854545,70.136264,6.516484,2.394505,72.29339267,26.9228971,29155.74773,11013.53523
2400,湖南省,岳阳市,君山区,32.225,29.5,76.43125,6.459375,2.35,194.4624729,34.19713272,8602.428759,1666.505334
2401,湖南省,岳阳市,临湘市,33.873626,23.08421,76.104396,6.535165,2.350549,18.14563313,3.493666954,11550.51654,8789.273004
2402,湖南省,岳阳市,平江县,32.940639,22.62,86.872146,6.824658,2.228767,9.32648305,3.49167222,12459.11163,15647.3657
2403,湖南省,岳阳市,湘阴县,29.82375,23.8,88.2675,6.785,2.19125,43.19020919,10.54887258,15138.29897,12541.92553
2404,湖南省,岳阳市,岳阳楼区,32.831818,24.1,78.8,6.413636,2.304545,22.21758316,6.47226635,241.10527,1141.572486
2405,湖南省,岳阳市,岳阳县,32.514474,23.641667,80.351316,6.55,2.298026,25.65170545,7.106248163,19963.79321,17308.14789
2406,湖南省,岳阳市,云溪区,33.205263,32.049999,75.936842,6.484211,2.315789,171.6810355,29.18900243,2685.467813,4978.074909
2407,湖南省,岳阳市,汨罗市,30.775269,31.33125,87.263441,6.752688,2.231183,40.10114455,11.33617305,14971.18997,14406.7854
2408,广东省,云浮市,罗定市,60.645763,25.257143,85.152542,17.444068,1.850847,8.595449302,5.55451734,14863.88633,9831.283012
2409,广东省,云浮市,新兴县,60.662162,26.175,102.751351,17.35,2.021622,25.75166483,11.07458518,5556.628935,40829.31158
2410,广东省,云浮市,郁南县,58.799029,26.3,94.028155,17.08835,1.780583,27.83608339,11.86365605,10918.62106,6384.839905
2411,广东省,云浮市,云安区,60.293651,20.616364,103.042857,17.179365,1.95873,12.93071792,2.737307096,3310.107102,2278.554878
2412,广东省,云浮市,云城区,59.52973,20.090909,111.854054,17.281081,1.935135,20.77609066,5.379521746,3238.323103,6101.411933
2413,山西省,运城市,河津市,0.994118,18.265,14.458824,2.608824,1.802941,12.45973865,3.958644079,4255.067508,1633.057737
2414,山西省,运城市,临猗县,1.484416,25.068421,15.209091,2.725974,1.776623,149.1890035,30.16963271,21390.43656,2858.922896
2415,山西省,运城市,平陆县,1.949254,25.589474,14.986567,3.183582,1.944776,81.73063359,17.46447379,4298.949018,1806.217396
2416,山西省,运城市,万荣县,0.128788,17.168421,13.15303,1.983333,1.813636,8.510088065,4.520313931,5364.694151,3109.592607
2417,山西省,运城市,闻喜县,0.6,25.700001,12.642029,2.192754,1.911594,110.0013429,19.68425962,9611.488912,3831.579599
2418,山西省,运城市,夏县,0.95,25.15,13.933784,2.345946,2.009459,366.2498191,85.37139049,9058.653852,2035.443491
2419,山西省,运城市,新绛县,0.0,21.388889,12.866667,2.148485,1.784848,12.90764199,5.00639205,8401.510296,4011.103056
2420,山西省,运城市,盐湖区,1.94058,24.733334,16.73913,3.075362,1.86087,58.67704302,10.47119597,7630.70643,1728.325971
2421,山西省,运城市,永济市,1.682857,27.873529,17.388571,2.834286,1.851429,19.39310193,8.294394482,6091.25682,3237.806409
2422,山西省,运城市,垣曲县,2.084615,26.233334,12.426374,3.065934,2.057143,359.1998334,81.65874545,2000.205439,1905.774889
2423,山西省,运城市,芮城县,2.058462,24.924138,16.595385,3.076923,1.896923,468.1512594,112.8261114,7699.04649,4601.92741
2424,山西省,运城市,绛县,0.072222,29.829412,11.281481,1.146296,2.244444,31.00772557,8.180209438,9502.144829,1888.399587
